"Time / s","Inertia:Torque","Inertia:Speed"
46.098599999983271,0.0099532116599380105,99.004678834006199
46.099599999983269,0.0099522163885363835,99.004778361146364
46.100599999983267,0.0099512212166568137,99.004877878334312
46.101599999983264,0.0099502261442896422,99.004977385571038
46.102599999983262,0.0099492311714247661,99.005076882857523
46.10359999998326,0.0099482362980519712,99.005176370194803
46.104599999983257,0.0099472415241617096,99.005275847583832
46.105599999983255,0.0099462468497439893,99.005375315025603
46.106599999983253,0.0099452522747887073,99.005474772521126
46.10759999998325,0.0099442577992857606,99.005574220071423
46.108599999983248,0.0099432634232253791,99.005673657677463
46.109599999983246,0.009942269146597793,99.005773085340223
46.110599999983243,0.0099412749693926772,99.005872503060729
46.111599999983241,0.0099402808916004837,99.005971910839946
46.112599999983239,0.0099392869132109984,99.006071308678898
46.113599999983236,0.0099382930342143405,99.006170696578565
46.114599999983234,0.009937299254600851,99.006270074539913
46.115599999983232,0.0099363055743603157,99.006369442563965
46.116599999983229,0.0099353119934828538,99.006468800651717
46.117599999983227,0.0099343185119584732,99.006568148804149
46.118599999983225,0.0099333251297772929,99.00666748702227
46.119599999983222,0.0099323318469292099,99.006766815307074
46.12059999998322,0.0099313386634045653,99.006866133659543
46.121599999983218,0.009930345579193256,99.00696544208067
46.122599999983215,0.00992935259428529,99.007064740571465
46.123599999983213,0.0099283597086710085,99.007164029132895
46.124599999983211,0.0099273669223404193,99.007263307765953
46.125599999983208,0.0099263742352833084,99.007362576471664
46.126599999983206,0.009925381647490239,99.007461835250979
46.127599999983204,0.0099243891589506639,99.007561084104935
46.128599999983201,0.0099233967696549241,99.0076603230345
46.129599999983199,0.0099224044795935828,99.007759552040639
46.130599999983197,0.0099214122887559819,99.007858771124404
46.131599999983194,0.0099204201971324624,99.007957980286747
46.132599999983192,0.0099194282047132543,99.008057179528677
46.13359999998319,0.0099184363114879215,99.008156368851203
46.134599999983188,0.0099174445174473602,99.008255548255264
46.135599999983185,0.0099164528225811344,99.008354717741881
46.136599999983183,0.009915461226879585,99.008453877312036
46.137599999983181,0.009914469730332609,99.008553026966737
46.138599999983178,0.0099134783329303255,99.008652166706966
46.139599999983176,0.0099124870346628535,99.008751296533717
46.140599999983174,0.0099114958355200899,99.008850416447984
46.141599999983171,0.0099105047354924869,99.008949526450749
46.142599999983169,0.0099095137345698303,99.00904862654302
46.143599999983167,0.0099085228327422392,99.009147716725778
46.144599999983164,0.0099075320299998326,99.009246797000017
46.145599999983162,0.0099065413263328406,99.009345867366719
46.14659999998316,0.00990555072173116,99.009444927826877
46.147599999983157,0.0099045602161852431,99.009543978381473
46.148599999983155,0.0099035698096848757,99.009643019031515
46.149599999983153,0.0099025795022201768,99.009742049777984
46.15059999998315,0.0099015892937809324,99.009841070621903
46.151599999983148,0.0099005991843579277,99.00994008156421
46.152599999983146,0.0098996091739407266,99.010039082605928
46.153599999983143,0.0098986192625197811,99.010138073748024
46.154599999983141,0.0098976294500847661,99.010237054991521
46.155599999983139,0.0098966397366262449,99.01033602633737
46.156599999983136,0.0098956501221341142,99.010434987786581
46.157599999983134,0.0098946606065986042,99.010533939340135
46.158599999983132,0.0098936711900097229,99.010632880999026
46.159599999983129,0.0098926818723574783,99.010731812764249
46.160599999983127,0.0098916926536318783,99.010830734636812
46.161599999983125,0.0098907035338234861,99.010929646617654
46.162599999983122,0.0098897145129219766,99.011028548707799
46.16359999998312,0.0098887255909175797,99.01112744090824
46.164599999983118,0.0098877367678004147,99.011226323219958
46.165599999983115,0.0098867480435604893,99.011325195643948
46.166599999983113,0.0098857594181880337,99.011424058181191
46.167599999983111,0.0098847708916732779,99.011522910832667
46.168599999983108,0.009883782464006452,99.011621753599357
46.169599999983106,0.0098827941351772308,99.011720586482269
46.170599999983104,0.0098818059051761775,99.011819409482385
46.171599999983101,0.0098808177739931891,99.011918222600684
